order_sk,order_id,user_id,final_total_amount,finish_time,finish_time_hour
343,"2298486303378899913	",200513,115.49,2020-04-30,20
359,"2298501700962484473	",200513,110.86,2020-04-30,23
541,"2298623874041905437	",200513,9.24,2020-04-30,9
542,"2298623874041905437	",200513,9.24,2020-04-30,12
543,"2298623874041905437	",200513,9.24,2020-04-30,17
588,"2298658127916040746	",200513,50.9,2020-04-30,4
612,"2298675700581794466	",200513,60.16,2020-04-30,6
627,"2298686257317806965	",200513,101.83,2020-04-30,24
639,"2298692432599974511	",200513,412.01,2020-04-30,21
645,"2298695107936781242	",200513,104.14,2020-04-30,21
305,"2298466518452666842	",200254,37.01,2020-04-30,7
306,"2298466518452666842	",200254,10.16,2020-04-30,3
307,"2298466609368400353	",202832,196.74,2020-04-30,24
8401,"2308331712695763183	",202832,277.75,2020-05-13,13
308,"2298467695349203486	",202826,252.29,2020-04-30,12
309,"2298467695349203486	",202826,337.94,2020-04-30,10
310,"2298467695349203486	",202826,451.37,2020-04-30,23
311,"2298472909313672101	",202831,254.61,2020-04-30,23
314,"2298474121694020599	",202821,161.78,2020-04-30,2
315,"2298474121694020599	",202821,2.78,2020-04-30,8
316,"2298474121694020599	",202821,0.23,2020-04-30,2
317,"2298474283074060293	",201716,13.87,2020-04-30,6
318,"2298474283074060293	",201716,25.9,2020-04-30,17
319,"2298474845135962168	",201064,856.23,2020-04-30,10
320,"2298475460750737497	",201802,10.16,2020-04-30,1
321,"2298476630198190267	",200973,9.24,2020-04-30,4
322,"2298476630198190267	",200973,18.5,2020-04-30,23
323,"2298476630198190267	",200973,13.87,2020-04-30,12
324,"2298476630198190267	",200973,43.96,2020-04-30,24
325,"2298477067546656991	",200913,7.62,2020-04-30,20
326,"2298477067546656991	",200913,3.45,2020-04-30,7
327,"2298477067546656991	",200913,30.07,2020-04-30,9
5689,"2305359271904149902	",200913,50.9,2020-05-09,1
5690,"2305359271904149902	",200913,11.32,2020-05-09,18
5691,"2305359271904149902	",200913,43.96,2020-05-09,18
328,"2298477477103665410	",202825,29.14,2020-04-30,2
329,"2298477621916205325	",206754,23.13,2020-04-30,5
330,"2298478807025189232	",202645,67.11,2020-04-30,12
331,"2298479492181524902	",201075,115.72,2020-04-30,23
332,"2298480392950252023	",202823,624.98,2020-04-30,18
333,"2298480415775654392	",202836,240.49,2020-04-30,2
334,"2298480415775654392	",202836,34.7,2020-04-30,1
335,"2298483924638106393	",200823,34.7,2020-04-30,8
336,"2298483980304909088	",202839,159.7,2020-04-30,22
7207,"2307248919983161629	",202839,27.75,2020-05-12,23
7478,"2307380979985023713	",202839,266.18,2020-05-12,5
337,"2298484495298331471	",200226,7.38,2020-04-30,6
338,"2298484495298331471	",200226,6.92,2020-04-30,3
339,"2298484495298331471	",200226,2.75,2020-04-30,17
340,"2298484495298331471	",200226,7.38,2020-04-30,20
341,"2298484534598959957	",202592,34.7,2020-04-30,5
2897,"2301768156575695743	",202592,810.16,2020-05-04,3
342,"2298484673430422366	",202837,150.44,2020-04-30,12
344,"2298486479204123612	",200757,4.84,2020-04-30,19
345,"2298486479204123612	",200757,173.13,2020-04-30,14
346,"2298486975885213698	",202847,45.12,2020-04-30,1
347,"2298487921985978443	",202488,9.24,2020-04-30,24
348,"2298489559668752595	",202581,12.71,2020-04-30,18
349,"2298489559668752595	",202581,9.24,2020-04-30,13
350,"2298491749967856024	",200843,55.53,2020-04-30,1
351,"2298493191222985245	",202478,15.95,2020-04-30,11
352,"2298494367414878860	",202413,122.66,2020-04-30,16
353,"2298496051939640110	",202850,15.02,2020-04-30,8
354,"2298496790715958127	",201930,41.64,2020-04-30,14
4039,"2303617153720386259	",201930,254.61,2020-05-07,8
355,"2298497540649124781	",202774,347.2,2020-04-30,20
356,"2298501087746851026	",202614,27.75,2020-04-30,22
357,"2298501236074217694	",201942,27.75,2020-04-30,11
358,"2298501690577387767	",202855,14.56,2020-04-30,17
360,"2298502464837517631	",202855,370.35,2020-04-30,2
388,"2298507803003716449	",202855,27.75,2020-04-30,14
392,"2298512238245314847	",202855,104.14,2020-04-30,12
483,"2298585610933240278	",202855,34.7,2020-04-30,9
484,"2298585610933240278	",202855,27.75,2020-04-30,21
361,"2298502585969017174	",202858,7.38,2020-04-30,24
362,"2298502613575926107	",200939,169.65,2020-04-30,19
363,"2298503935561826775	",202859,127.29,2020-04-30,6
364,"2298504359975059969	",202854,12.25,2020-04-30,14
365,"2298504359975059969	",202854,24.28,2020-04-30,5
366,"2298504359975059969	",202854,9.24,2020-04-30,11
367,"2298504359975059969	",202854,15.25,2020-04-30,12
368,"2298504359975059969	",202854,18.5,2020-04-30,8
369,"2298504359975059969	",202854,48.59,2020-04-30,17
370,"2298504359975059969	",202854,20.81,2020-04-30,24
371,"2298504359975059969	",202854,53.22,2020-04-30,14
372,"2298504359975059969	",202854,178.22,2020-04-30,17
373,"2298504359975059969	",202854,62.48,2020-04-30,22
374,"2298504359975059969	",202854,178.22,2020-04-30,2
375,"2298504359975059969	",202854,161.78,2020-04-30,9
376,"2298504359975059969	",202854,81,2020-04-30,22
377,"2298504359975059969	",202854,532.38,2020-04-30,21
378,"2298504359975059969	",202854,305.53,2020-04-30,4
379,"2298504359975059969	",202854,3.91,2020-04-30,12
411,"2298528426396484539	",202854,127.29,2020-04-30,1
380,"2298504424382792200	",202519,18.5,2020-04-30,24
7836,"2307913086704549982	",202519,16.18,2020-05-13,8
381,"2298504513461420559	",202845,20.81,2020-04-30,1
382,"2298504799663948336	",202834,39.33,2020-04-30,7
383,"2298504921332318776	",202857,324.05,2020-04-30,15
384,"2298504921332318776	",202857,64.79,2020-04-30,10
385,"2298505809241309841	",201705,2.29,2020-04-30,20
386,"2298505809241309841	",201705,2.78,2020-04-30,3
387,"2298507103142150948	",202395,16.18,2020-04-30,5
3229,"2302323150345470387	",202395,91.41,2020-05-05,15
3230,"2302323150345470387	",202395,58.77,2020-05-05,13
3231,"2302323150345470387	",202395,34.47,2020-05-05,16
389,"2298508055953802107	",201694,14.56,2020-04-30,11
391,"2298510975801753766	",202862,6.69,2020-04-30,7
393,"2298512957459399011	",201896,10.86,2020-04-30,12
394,"2298512957459399011	",201896,23.13,2020-04-30,8
395,"2298513119250481525	",202844,127.29,2020-04-30,1
1280,"2299469046833218183	",202844,1164.33,2020-05-01,7
2974,"2302087423682674804	",202844,127.29,2020-05-05,4
3065,"2302177717937767109	",202844,127.29,2020-05-05,8
396,"2298517335901733666	",201315,138.87,2020-04-30,10
397,"2298518119632601947	",202864,4.61,2020-04-30,2
398,"2298519097702351816	",202764,810.16,2020-04-30,10
399,"2298520260220813388	",202867,43.96,2020-04-30,4
409,"2298525491902022269	",202867,130.76,2020-04-30,24
400,"2298520323328311379	",202853,254.61,2020-04-30,14
401,"2298520781488914556	",200702,109.93,2020-04-30,1
402,"2298520794692583549	",202849,53.22,2020-04-30,20
403,"2298520794692583549	",202849,8.08,2020-04-30,24
404,"2298520794692583549	",202849,14.56,2020-04-30,17
405,"2298520794692583549	",202849,8.08,2020-04-30,17
406,"2298520846232191111	",202829,543.96,2020-04-30,10
407,"2298522923503190400	",200827,104.14,2020-04-30,24
2986,"2302109008300868190	",200827,462.73,2020-05-05,22
2987,"2302109008300868190	",200827,581,2020-05-05,23
408,"2298523715152904654	",202866,138.87,2020-04-30,21
410,"2298526250039247566	",200937,203.68,2020-04-30,2
412,"2298528855490561012	",202630,161.78,2020-04-30,18
413,"2298528855490561012	",202630,296.27,2020-04-30,12
5012,"2304499282901729536	",202630,161.78,2020-05-08,8
5013,"2304499282901729536	",202630,372.66,2020-05-08,1
414,"2298529105244586002	",202075,9.24,2020-04-30,8
415,"2298530470868025515	",202863,69.42,2020-04-30,5
416,"2298530480640753837	",201093,15.02,2020-04-30,19
417,"2298530480640753837	",201093,30.07,2020-04-30,3
418,"2298530756483350721	",200911,134.24,2020-04-30,3
419,"2298531409469374718	",206727,418.96,2020-04-30,15
420,"2298531409469374718	",206727,138.87,2020-04-30,4
421,"2298531597961396498	",202871,18.96,2020-04-30,2
422,"2298531605242708243	",200753,161.78,2020-04-30,18
423,"2298532833544634759	",202870,18.5,2020-04-30,11
424,"2298533856283722205	",202804,300.9,2020-04-30,6
425,"2298533856283722205	",202804,32.38,2020-04-30,4
426,"2298533856283722205	",202804,21.74,2020-04-30,12
427,"2298534698290250284	",201513,144.65,2020-04-30,1
428,"2298536078912520900	",201854,15.49,2020-04-30,16
429,"2298536078912520900	",201854,15.49,2020-04-30,15
430,"2298540389616844968	",202724,57.85,2020-04-30,12
431,"2298541473626325277	",202677,300.9,2020-04-30,15
432,"2298541707081285945	",200711,162.01,2020-04-30,9
433,"2298544813332497035	",200326,510.39,2020-04-30,11
434,"2298545031167869601	",202160,694.42,2020-04-30,6
438,"2298547378250056614	",202485,4.61,2020-04-30,2
439,"2298547833248154584	",202881,532.38,2020-04-30,21
440,"2298548426389848086	",200037,370.35,2020-04-30,5
441,"2298548426389848086	",200037,203.68,2020-04-30,22
3047,"2302149423557246992	",200037,138.87,2020-05-05,21
3623,"2302918746320142675	",200037,5.76,2020-05-06,8
3693,"2302998990989295806	",200037,32.38,2020-05-06,10
4153,"2303716523744690579	",200037,416.64,2020-05-07,2
4637,"2304292951020273793	",200037,14.1,2020-05-08,17
5326,"2305031574590062628	",200037,601.83,2020-05-09,1
7199,"2307240534839656891	",200037,11.55,2020-05-12,19
7496,"2307388232909717976	",200037,69.42,2020-05-12,12
442,"2298548657848320057	",202883,67.11,2020-04-30,22
443,"2298548918029385814	",202835,300.9,2020-04-30,14
444,"2298549656235278500	",202464,11.55,2020-04-30,7
445,"2298552158850646483	",202878,87.94,2020-04-30,4
446,"2298552774222152210	",202886,11.55,2020-04-30,12
447,"2298553009170285098	",200495,240.49,2020-04-30,4
448,"2298553789101113997	",202884,138.63,2020-04-30,12
5975,"2305859674324336663	",202884,138.63,2020-05-10,8
449,"2298560257707737525	",200705,835.63,2020-04-30,21
450,"2298560965337154067	",202882,74.05,2020-04-30,23
2401,"2301049788180725918	",202882,161.78,2020-05-03,6
3451,"2302659811977724656	",202882,104.14,2020-05-05,20
3452,"2302659811977724656	",202882,166.41,2020-05-05,17
7079,"2307106390402925126	",202882,138.87,2020-05-12,19
7080,"2307106390402925126	",202882,104.14,2020-05-12,18
451,"2298561042571067928	",202738,92.34,2020-04-30,3
452,"2298561068273762844	",201183,590.25,2020-04-30,18
453,"2298561630553768546	",202860,300.9,2020-04-30,12
3020,"2302132100427416017	",202860,32.38,2020-05-05,2
3021,"2302132100427416017	",202860,28.45,2020-05-05,12
3022,"2302132100427416017	",202860,25.44,2020-05-05,5
454,"2298562534107513547	",202269,39.33,2020-04-30,11
455,"2298562626138931921	",200558,161.78,2020-04-30,23
456,"2298562626138931921	",200558,12.71,2020-04-30,24
457,"2298563423585174327	",201519,6.23,2020-04-30,3
458,"2298563695376073560	",202891,23.13,2020-04-30,18
459,"2298566484646953122	",202893,46.27,2020-04-30,15
460,"2298567178636493044	",201999,42.8,2020-04-30,11
461,"2298568045716570445	",201784,92.57,2020-04-30,19
462,"2298568985559433671	",202618,4.61,2020-04-30,7
463,"2298571671021290249	",202896,18.5,2020-04-30,20
465,"2298575010878455982	",202879,231.23,2020-04-30,14
466,"2298575670197879032	",202472,50.9,2020-04-30,5
467,"2298576730668925272	",201034,90.25,2020-04-30,14
468,"2298576922046628212	",202615,671.27,2020-04-30,14
469,"2298577680922051036	",202888,104.14,2020-04-30,13
470,"2298577886694605300	",202900,46.27,2020-04-30,1
485,"2298585627249082841	",202900,57.85,2020-04-30,12
471,"2298578607955509836	",202828,317.11,2020-04-30,15
472,"2298579545692832464	",202895,13.87,2020-04-30,1
473,"2298579586444690133	",202321,161.78,2020-04-30,3
474,"2298579643118125786	",201703,31.23,2020-04-30,1
475,"2298579643118125786	",201703,4.61,2020-04-30,15
476,"2298579643118125786	",201703,30.07,2020-04-30,8
2379,"2301019447667720475	",201703,18.5,2020-05-03,6
477,"2298579652991517403	",202901,53.22,2020-04-30,24
478,"2298581076295025545	",201012,121.27,2020-04-30,3
479,"2298582224015982630	",200183,1127.29,2020-04-30,22
3864,"2303267677432447348	",200183,76.37,2020-05-06,11
480,"2298582785599733868	",202800,254.61,2020-04-30,19
481,"2298583261972005041	",200384,57.85,2020-04-30,16
7559,"2307421495971808111	",200384,92.57,2020-05-12,10
482,"2298585380355572150	",202509,15.02,2020-04-30,13
486,"2298585998193328647	",200551,74.05,2020-04-30,21
487,"2298586583877550672	",202903,13.87,2020-04-30,16
536,"2298619831915643631	",202903,115.72,2020-04-30,19
488,"2298588002139505410	",201393,312.48,2020-04-30,10
489,"2298588002139505410	",201393,27.75,2020-04-30,11
504,"2298594457970278937	",201393,4.17,2020-04-30,24
490,"2298588056120197895	",202902,138.63,2020-04-30,16
491,"2298588468185400120	",202590,300.9,2020-04-30,4
492,"2298588566038512448	",202906,48.59,2020-04-30,17
493,"2298589186694841226	",202907,67.11,2020-04-30,2
1800,"2300127491794141277	",202907,37.01,2020-05-02,20
494,"2298589440668337056	",202908,37.01,2020-04-30,11
495,"2298590293420670991	",206701,92.34,2020-04-30,9
496,"2298590869491548259	",202887,543.96,2020-04-30,23
499,"2298593111355425137	",202909,67.11,2020-04-30,14
507,"2298595281043718799	",202909,90.25,2020-04-30,3
1006,"2299269281092731350	",202909,46.27,2020-05-01,3
500,"2298593431171105174	",202899,48.59,2020-04-30,7
501,"2298593930712711637	",202635,243.03,2020-04-30,16
502,"2298593930712711637	",202635,1041.64,2020-04-30,18
503,"2298594292957970946	",202619,5.07,2020-04-30,17
505,"2298594560328073770	",202914,7.38,2020-04-30,5
510,"2298601921046380970	",202914,12.25,2020-04-30,8
1883,"2300211227458011992	",202914,11.55,2020-05-02,10
506,"2298594691945333313	",202915,19.65,2020-04-30,18
523,"2298614738747129940	",202915,32.38,2020-04-30,16
508,"2298596897796916052	",202613,393.5,2020-04-30,7
509,"2298600487651377407	",200429,24.05,2020-04-30,18
511,"2298607596082299054	",202904,33.54,2020-04-30,4
512,"2298610252385354241	",202865,113.4,2020-04-30,12
513,"2298610769064886863	",202425,13.87,2020-04-30,4
514,"2298610769064886863	",202425,69.42,2020-04-30,23
1201,"2299408163037774162	",202425,925.9,2020-05-01,3
515,"2298610886530564703	",202920,44.42,2020-04-30,12
516,"2298611542519710382	",202924,18.5,2020-04-30,18
518,"2298614018425750518	",202924,10.86,2020-04-30,20
517,"2298613582654342068	",202776,78.68,2020-04-30,22
519,"2298614539601575993	",201126,18.5,2020-04-30,15
520,"2298614539601575993	",201126,1.16,2020-04-30,11
521,"2298614539601575993	",201126,16.18,2020-04-30,3
522,"2298614539601575993	",201126,11.55,2020-04-30,17
1634,"2300018025811674019	",201126,41.64,2020-05-02,17
1635,"2300018025811674019	",201126,6,2020-05-02,3
1636,"2300018025811674019	",201126,92.57,2020-05-02,19
8706,"2308756530830246421	",201126,115.49,2020-05-14,19
524,"2298615257305710736	",202647,310.16,2020-04-30,9
525,"2298615386708377760	",200451,43.96,2020-04-30,3
553,"2298632743493304751	",200451,15.02,2020-04-30,19
554,"2298632743493304751	",200451,13.87,2020-04-30,10
938,"2299196238714635023	",200451,219.88,2020-05-01,6
939,"2299196238714635023	",200451,358.77,2020-05-01,2
1007,"2299269691807367679	",200451,69.42,2020-05-01,21
8879,"2308864868855317130	",200451,400.44,2020-05-14,19
526,"2298615587045114036	",201778,55.53,2020-04-30,6
527,"2298615628887490744	",200277,81,2020-04-30,8
532,"2298618394854818334	",202923,127.29,2020-04-30,13
533,"2298618512697983532	",202325,11.55,2020-04-30,13
534,"2298618850222015060	",200289,34.47,2020-04-30,11
535,"2298618850222015060	",200289,6.69,2020-04-30,23
5016,"2304501185354138041	",200289,13.87,2020-05-08,3
537,"2298620217019859744	",200194,416.41,2020-04-30,2
538,"2298620358971884340	",202092,12.71,2020-04-30,4
539,"2298620874091135861	",202049,25.44,2020-04-30,7
540,"2298623872884277532	",202928,18.5,2020-04-30,22
544,"2298623990492561712	",200549,20.81,2020-04-30,23
545,"2298625826683355672	",202927,161.78,2020-04-30,7
546,"2298627451707720445	",202930,15.95,2020-04-30,24
8271,"2308174497414382044	",202930,347.2,2020-05-13,5
547,"2298628037341610825	",202925,92.34,2020-04-30,19
548,"2298628097018168140	",202063,344.88,2020-04-30,18
9759,"2310391437209895685	",202063,144.65,2020-05-16,24
549,"2298628425767715698	",202596,138.87,2020-04-30,6
558,"2298636384316949386	",202596,138.87,2020-04-30,17
550,"2298629981393125454	",200188,77.52,2020-04-30,23
551,"2298630974268768474	",204087,43.96,2020-04-30,22
1578,"2299981192977449657	",204087,5.76,2020-05-02,12
552,"2298632089131549023	",201633,48.59,2020-04-30,8
690,"2298729326712980173	",201633,231.46,2020-04-30,11
555,"2298632971411784145	",202421,231.46,2020-04-30,7
556,"2298634068641710675	",201096,104.14,2020-04-30,13
591,"2298660368186082103	",201096,27.75,2020-04-30,11
594,"2298662304704626737	",201096,27.75,2020-04-30,10
8020,"2308030789964530029	",201096,358.77,2020-05-13,24
8059,"2308047622595674496	",201096,138.63,2020-05-13,19
8067,"2308050407470924512	",201096,92.34,2020-05-13,17
8121,"2308079355735049212	",201096,300.9,2020-05-13,3
8157,"2308091874952348077	",201096,74.75,2020-05-13,14
8168,"2308099017751396532	",201096,145.81,2020-05-13,9
8187,"2308109975798415738	",201096,10.16,2020-05-13,17
8188,"2308109975798415738	",201096,43.96,2020-05-13,17
8228,"2308141898537107985	",201096,161.78,2020-05-13,20
8568,"2308687582612947197	",201096,104.14,2020-05-14,11
8584,"2308692638015947526	",201096,69.42,2020-05-14,15
8659,"2308735167402868971	",201096,32.38,2020-05-14,14
8800,"2308818184104312963	",201096,18.5,2020-05-14,4
8833,"2308840235766645175	",201096,300.9,2020-05-14,4
557,"2298634345591603828	",200769,34.7,2020-04-30,5
559,"2298638009592971380	",202929,113.4,2020-04-30,10
560,"2298638656572752072	",201779,231.46,2020-04-30,23
561,"2298638656572752072	",201779,1041.64,2020-04-30,21
562,"2298639416714854708	",202938,2.31,2020-04-30,18
563,"2298641150891786749	",202741,37.01,2020-04-30,6
564,"2298641150891786749	",202741,10.39,2020-04-30,23
565,"2298642637529285309	",202942,101.83,2020-04-30,5
566,"2298644435895845790	",201545,486.09,2020-04-30,1
567,"2298644435895845790	",201545,254.61,2020-04-30,14
568,"2298644435895845790	",201545,34.7,2020-04-30,23
5365,"2305073798832980195	",201545,486.09,2020-05-09,23
570,"2298644621728678843	",202944,74.05,2020-04-30,8
571,"2298644672580420545	",202943,69.42,2020-04-30,15
572,"2298647971098526011	",200087,324.05,2020-04-30,1
573,"2298649114600014279	",200460,16.18,2020-04-30,6
574,"2298649114600014279	",200460,32.38,2020-04-30,9
575,"2298649748325794332	",202838,215.25,2020-04-30,16
576,"2298651672655692584	",202247,358.77,2020-04-30,12
577,"2298652258910339960	",202516,370.35,2020-04-30,24
1535,"2299945668849958916	",202516,138.87,2020-05-02,10
1536,"2299945668849958916	",202516,173.59,2020-05-02,20
578,"2298653955875405874	",202935,5.76,2020-04-30,1
8385,"2308316149713994077	",202935,418.96,2020-05-13,7
8386,"2308316149713994077	",202935,115.72,2020-05-13,18
579,"2298654982792020149	",202946,127.29,2020-04-30,16
580,"2298655536322707690	",202953,11.55,2020-04-30,2
